id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,price_per_m2,distance_km,distance_bucket
2014-537469,2014-11-14,1,Vente,230000.0,10.0,,RUE SAINT FAL,0056,51130.0,51158,Val-des-Marais,51,,,511580210A0391,,,,,,,,,,,,,0,1.0,Maison,273.0,6.0,J,jardins,,,186.0,3.960809,48.820534,842.4908424908425,23.560482926726387,20-30 km
2014-537492,2014-11-18,2,Vente,156000.0,28.0,,RUE DES CORVEES,0028,51130.0,51049,Bergères-lès-Vertus,51,,,51049000ZD0177,,,,,,,,,,,,,0,1.0,Maison,88.0,5.0,S,sols,,,743.0,3.995466,48.875749,1772.7272727272727,30.121458426498958,30-50 km
2014-537493,2014-11-20,1,Vente,50000.0,13.0,,RUE DU MOULINET,0169,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000BK0033,,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,S,sols,,,183.0,4.000427,48.90516,625.0,33.14872396145411,30-50 km
2014-537493,2014-11-20,1,Vente,50000.0,13.0,,RUE DU MOULINET,0169,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000BK0033,,,,,,,,,,,,,0,1.0,Maison,41.0,1.0,S,sols,,,183.0,4.000427,48.90516,1219.5121951219512,33.14872396145411,30-50 km
2014-537501,2014-12-08,1,Vente,30000.0,7.0,,RUE DE LA COUR MOTTEE,0032,51130.0,51049,Bergères-lès-Vertus,51,,,51049000ZE0014,,,,,,,,,,,,,0,1.0,Maison,159.0,4.0,S,sols,,,1000.0,4.002047,48.882908,188.67924528301887,31.052449132628492,30-50 km
2014-537501,2014-12-08,1,Vente,30000.0,7.0,,RUE DE LA COUR MOTTEE,0032,51130.0,51049,Bergères-lès-Vertus,51,,,51049000ZE0014,,,,,,,,,,,,,0,1.0,Maison,159.0,4.0,T,terres,,,3520.0,4.002047,48.882908,188.67924528301887,31.052449132628492,30-50 km
2014-537507,2014-11-20,2,Vente,114400.0,74.0,,RUE DES ROSES,0193,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000CB0379,,,,,,,,,,,,,0,2.0,Appartement,43.0,2.0,S,sols,,,199.0,4.002176,48.899164,2660.4651162790697,32.62521060296619,30-50 km
2014-537507,2014-11-20,2,Vente,114400.0,74.0,,RUE DES ROSES,0193,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000CB0379,,,,,,,,,,,,,0,2.0,Appartement,43.0,2.0,S,sols,,,199.0,4.002176,48.899164,2660.4651162790697,32.62521060296619,30-50 km
2014-537507,2014-11-20,2,Vente,114400.0,74.0,,RUE DES ROSES,0193,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000CB0379,,,,,,,,,,,,,0,2.0,Appartement,43.0,2.0,S,sols,,,199.0,4.002176,48.899164,2660.4651162790697,32.62521060296619,30-50 km
2014-537507,2014-11-20,2,Vente,114400.0,74.0,,RUE DES ROSES,0193,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000CB0379,,,,,,,,,,,,,0,2.0,Appartement,43.0,2.0,S,sols,,,199.0,4.002176,48.899164,2660.4651162790697,32.62521060296619,30-50 km
2014-537507,2014-11-20,2,Vente,114400.0,74.0,,RUE DES ROSES,0193,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000CB0379,,,,,,,,,,,,,0,2.0,Appartement,43.0,2.0,S,sols,,,199.0,4.002176,48.899164,2660.4651162790697,32.62521060296619,30-50 km
2014-537507,2014-11-20,2,Vente,114400.0,74.0,,RUE DES ROSES,0193,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000CB0379,,,,,,,,,,,,,0,2.0,Appartement,43.0,2.0,S,sols,,,199.0,4.002176,48.899164,2660.4651162790697,32.62521060296619,30-50 km
2014-537508,2014-12-11,1,Vente,,15.0,,RUE DE LA GARE,0024,51150.0,51018,Athis,51,,,51018000AA0135,,,,,,,,,,,,,0,2.0,Appartement,68.0,4.0,S,sols,,,1076.0,4.126841,49.019806,,48.80964892223353,30-50 km
2014-537509,2014-12-11,2,Vente,14000.0,15.0,,RUE DE LA GARE,0024,51150.0,51018,Athis,51,,,51018000AA0135,,,,,,,,,,,,,0,2.0,Appartement,68.0,4.0,S,sols,,,1076.0,4.126841,49.019806,205.88235294117646,48.80964892223353,30-50 km
2014-537532,2014-12-15,1,Vente,205000.0,28.0,,RUE DE CHALONS,0005,51240.0,51512,Saint-Quentin-sur-Coole,51,,,515120000C0141,,,,,,,,,,,,,0,1.0,Maison,95.0,3.0,S,sols,,,1262.0,4.323365,48.854998,2157.8947368421054,45.968260122724224,30-50 km
2014-537532,2014-12-15,1,Vente,205000.0,28.0,,RUE DE CHALONS,0005,51240.0,51512,Saint-Quentin-sur-Coole,51,,,515120000C0144,,,,,,,,,,,,,0,1.0,Maison,115.0,5.0,S,sols,,,1000.0,4.323807,48.8554,1782.608695652174,46.01899193864823,30-50 km
2014-537532,2014-12-15,1,Vente,205000.0,28.0,,RUE DE CHALONS,0005,51240.0,51512,Saint-Quentin-sur-Coole,51,,,515120000C0144,,,,,,,,,,,,,0,1.0,Maison,115.0,5.0,J,jardins,,,2304.0,4.323807,48.8554,1782.608695652174,46.01899193864823,30-50 km
2014-537538,2014-12-18,1,Vente,150000.0,7.0,,AV DE LA GARE,0022,51240.0,51409,Nuisement-sur-Coole,51,,,514090000E0050,,,,,,,,,,,,,0,1.0,Maison,124.0,6.0,S,sols,,,830.0,4.309799,48.87923,1209.6774193548388,46.575928395483025,30-50 km
2014-537545,2014-12-12,1,Vente,136150.0,35.0,,RUE DE VERTUS,0064,51150.0,51117,Champigneul-Champagne,51,,,511170000B1830,,,,,,,,,,,,,0,1.0,Maison,70.0,3.0,S,sols,,,699.0,4.164603,48.968693,1945.0,45.65536990606775,30-50 km
2014-537551,2014-12-20,1,Vente,266100.0,5230.0,,CROIX DU NOTAIRE,B030,51150.0,51018,Athis,51,,,51018000YA0037,,,,,,,,,,,,,0,1.0,Maison,110.0,5.0,S,sols,,,690.0,4.120897,49.012019,2419.090909090909,47.84327429077929,30-50 km
2014-537551,2014-12-20,1,Vente,266100.0,5230.0,,CROIX DU NOTAIRE,B030,51150.0,51018,Athis,51,,,51018000YA0037,,,,,,,,,,,,,0,1.0,Maison,110.0,5.0,J,jardins,,,2950.0,4.120897,49.012019,2419.090909090909,47.84327429077929,30-50 km
2014-537559,2014-12-26,1,Vente,155800.0,15.0,,GR GRANDE RUE,0035,51240.0,51106,Cernon,51,,,511060000D0315,,,,,,,,,,,,,0,1.0,Maison,96.0,4.0,S,sols,,,962.0,4.34365,48.841817,1622.9166666666667,46.54299355061819,30-50 km
2014-537573,2014-12-09,1,Vente,203300.0,5.0,,CHE DES HAUTS,0032,51240.0,51227,Écury-sur-Coole,51,,,512270000E0699,,,,,,,,,,,,,0,1.0,Maison,126.0,6.0,S,sols,,,1087.0,4.337514,48.895563,1613.4920634920634,49.27930944201124,30-50 km
2014-537606,2014-12-04,1,Vente,64000.0,20.0,,RUE DE L HOTEL DE VILLE,0129,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000BL0157,,,,,,,,,,,,,0,1.0,Maison,85.0,4.0,S,sols,,,139.0,4.002809,48.904815,752.9411764705883,33.198168848402034,30-50 km
2014-537607,2014-12-23,1,Vente,122000.0,4.0,,RUE DU GENERAL LECLERC,0109,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000BM0153,,,,,,,,,,,,,0,1.0,Maison,111.0,4.0,S,sols,,,422.0,4.006391,48.905352,1099.099099099099,33.3769033765903,30-50 km
2014-537622,2014-12-26,2,Vente,88000.0,8.0,,RUE DU GUE,0045,51130.0,51627,Villeneuve-Renneville-Chevigny,51,,,516270000C0487,,,,,,,,,,,,,0,1.0,Maison,51.0,3.0,S,sols,,,550.0,4.060975,48.917308,1725.4901960784314,36.589516994950316,30-50 km
2014-537627,2014-11-26,1,Vente,155000.0,41.0,,GR GRANDE RUE,0011,51510.0,51509,Saint-Pierre,51,,,51509000ZD0103,,,,,,,,,,,,,0,1.0,Maison,163.0,5.0,S,sols,,,823.0,4.248383,48.949492,950.920245398773,48.099684730813344,30-50 km
2014-537649,2014-12-30,1,Vente,160000.0,10.0,,RUE DE LA GARE,0030,51240.0,51227,Écury-sur-Coole,51,,,51227000ZD0070,,,,,,,,,,,,,0,1.0,Maison,175.0,5.0,S,sols,,,1665.0,4.332434,48.896471,914.2857142857143,49.0310308964422,30-50 km
2014-537650,2014-12-11,1,Vente,163500.0,7.0,,RUE DU GUE,0019,51130.0,51107,Chaintrix-Bierges,51,,,511070000B0902,,,,,,,,,,,,,0,1.0,Maison,138.0,6.0,J,jardins,,,1738.0,4.10256,48.901004,1184.7826086956522,36.92912618337743,30-50 km
2014-537650,2014-12-11,1,Vente,163500.0,7.0,,RUE DU GUE,0019,51130.0,51107,Chaintrix-Bierges,51,,,511070000B0902,,,,,,,,,,,,,0,1.0,Maison,138.0,6.0,S,sols,,,1201.0,4.10256,48.901004,1184.7826086956522,36.92912618337743,30-50 km
2014-537654,2014-12-04,2,Vente,112000.0,11.0,,RUE DE L HOTEL DIEU,0132,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000BK0146,,,,,,,,,,,,,0,1.0,Maison,110.0,8.0,S,sols,,,82.0,4.00139,48.904694,1018.1818181818181,33.13667377170093,30-50 km
2014-537654,2014-12-04,2,Vente,112000.0,11.0,,RUE DE L HOTEL DIEU,0132,51130.0,51612,Blancs-Coteaux,51,51612.0,Vertus,51612000BK0146,,,,,,,,,,,,,0,1.0,Maison,64.0,4.0,S,sols,,,82.0,4.00139,48.904694,1750.0,33.13667377170093,30-50 km
2014-537670,2014-12-19,2,Vente,85000.0,45.0,,RUE HAUTE,0019,51320.0,51099,Bussy-Lettrée,51,,,51099000AC0254,,,,,,,,,,,,,0,1.0,Maison,120.0,6.0,S,sols,,,2059.0,4.260933,48.797912,708.3333333333334,38.90696132999476,30-50 km
2014-537676,2014-12-23,1,Vente,173500.0,51.0,,RUE DE CHALONS SUR MARNE,0021,51240.0,51227,Écury-sur-Coole,51,,,512270000E0856,,,,,,,,,,,,,0,1.0,Maison,137.0,6.0,S,sols,,,1441.0,4.341129,48.898892,1266.4233576642337,49.70799574998456,30-50 km
2014-537775,2014-02-07,1,Vente,131000.0,40.0,,RUE DU CHATEL,0017,51320.0,51545,Sommesous,51,,,51545000AC0001,,,,,,,,,,,,,0,1.0,Maison,89.0,6.0,S,sols,,,595.0,4.198428,48.741168,1471.9101123595506,32.20257224179224,30-50 km
2014-537779,2014-01-07,1,Vente,82000.0,35.0,,RUE PRINCIPALE,0100,51320.0,51169,Corbeil,51,,,51169000ZL0003,,,,,,,,,,,,,0,1.0,Maison,110.0,4.0,S,sols,,,1460.0,4.433404,48.574686,745.4545454545455,48.246118788789566,30-50 km
2014-537843,2014-02-28,1,Vente,77750.0,57.0,,RUE DU CHATEL,0017,51320.0,51545,Sommesous,51,,,51545000AB0010,,,,,,,,,,,,,0,1.0,Maison,70.0,3.0,S,sols,,,740.0,4.196239,48.743167,1110.7142857142858,32.12732866714092,30-50 km
2014-537986,2014-04-18,1,Vente,129400.0,13.0,,RUE DU FOYER DE L AVENIR,0026,51320.0,51545,Sommesous,51,,,51545000AE0150,,,,,,,,,,,,,0,1.0,Maison,122.0,7.0,S,sols,,,1195.0,4.199908,48.735157,1060.655737704918,32.085862789265185,30-50 km
2014-538125,2014-06-06,1,Vente,140000.0,11.0,,RUE DU PONT,0061,51320.0,51555,Soudé,51,,,51555000AB0005,,,,,,,,,,,,,0,1.0,Maison,193.0,8.0,S,sols,,,923.0,4.311907,48.749026,725.3886010362694,40.402801039623874,30-50 km
2014-538254,2014-07-04,1,Vente,112000.0,23.0,,AV DES  TILLEULS,0060,51320.0,51545,Sommesous,51,,,51545000AE0130,,,,,,,,,,,,,0,1.0,Maison,105.0,6.0,S,sols,,,508.0,4.199263,48.734393,1066.6666666666667,32.01388881364658,30-50 km
2014-538254,2014-07-04,1,Vente,112000.0,23.0,,AV DES  TILLEULS,0060,51320.0,51545,Sommesous,51,,,51545000AE0130,,,,,,,,,,,,,0,1.0,Maison,105.0,6.0,J,jardins,,,1692.0,4.199263,48.734393,1066.6666666666667,32.01388881364658,30-50 km
2014-538270,2014-07-30,1,Vente,120000.0,14.0,,RUE DE CHALONS,0020,51320.0,51167,Coole,51,,,51167000AB0049,,,,,,,,,,,,,0,1.0,Maison,100.0,2.0,S,sols,,,1116.0,4.393106,48.743133,1200.0,45.98957373471179,30-50 km
2014-538346,2014-08-01,1,Vente,58000.0,8.0,,AV DES  TILLEULS,0060,51320.0,51545,Sommesous,51,,,51545000AD0090,,,,,,,,,,,,,0,1.0,Maison,66.0,3.0,S,sols,,,553.0,4.206602,48.734168,878.7878787878788,32.51863629226504,30-50 km
2014-538479,2014-09-20,1,Vente,90000.0,31.0,,GR GRANDE RUE,0029,51320.0,51084,Bréban,51,,,51084000ZI0047,,,,,,,,,,,,,0,1.0,Maison,89.0,4.0,S,sols,,,1935.0,4.402339,48.575089,1011.2359550561798,45.97734087948363,30-50 km
2014-538479,2014-09-20,1,Vente,90000.0,31.0,,GR GRANDE RUE,0029,51320.0,51084,Bréban,51,,,51084000ZI0047,,,,,,,,,,,,,0,1.0,Maison,89.0,4.0,J,jardins,,,1569.0,4.402339,48.575089,1011.2359550561798,45.97734087948363,30-50 km
2014-538552,2014-10-11,1,Vente,63500.0,1.0,B,RUE JEANNE D ARC,0044,51320.0,51212,Dommartin-Lettrée,51,,,51212000XO0051,,,,,,,,,,,,,0,1.0,Maison,89.0,4.0,S,sols,,,1075.0,4.278163,48.784961,713.4831460674158,39.45085909126726,30-50 km
2014-538596,2014-10-29,1,Vente,115000.0,35.0,,AV DES  TILLEULS,0060,51320.0,51545,Sommesous,51,,,51545000AE0227,,,,,,,,,,,,,0,1.0,Maison,73.0,4.0,J,jardins,,,1608.0,4.195823,48.734691,1575.3424657534247,31.78455602381594,30-50 km
2014-538596,2014-10-29,1,Vente,115000.0,35.0,,AV DES  TILLEULS,0060,51320.0,51545,Sommesous,51,,,51545000AE0227,,,,,,,,,,,,,0,1.0,Maison,73.0,4.0,S,sols,,,889.0,4.195823,48.734691,1575.3424657534247,31.78455602381594,30-50 km
2014-538639,2014-11-14,1,Vente,108000.0,37.0,,RUE PRINCIPALE,0100,51320.0,51169,Corbeil,51,,,51169000ZL0006,,,,,,,,,,,,,0,1.0,Maison,118.0,6.0,S,sols,,,1000.0,4.434014,48.574696,915.2542372881356,48.29037128226445,30-50 km
2014-538639,2014-11-14,1,Vente,108000.0,37.0,,RUE PRINCIPALE,0100,51320.0,51169,Corbeil,51,,,51169000ZL0006,,,,,,,,,,,,,0,1.0,Maison,118.0,6.0,J,jardins,,,3310.0,4.434014,48.574696,915.2542372881356,48.29037128226445,30-50 km
2014-538820,2014-01-07,1,Vente,120000.0,24.0,,AV PAUL BERT,1740,51200.0,51230,Épernay,51,,,51230000BD0105,,,1,,10,,,,,,,,2,2.0,Appartement,74.0,3.0,,,,,,3.952084,49.031987,1621.6216216216217,44.97342592552683,30-50 km
2014-538820,2014-01-07,1,Vente,120000.0,24.0,,AV PAUL BERT,1740,51200.0,51230,Épernay,51,,,51230000BD0105,,,12,,,,,,,,,,1,2.0,Appartement,43.0,2.0,,,,,,3.952084,49.031987,2790.6976744186045,44.97342592552683,30-50 km
2014-538821,2014-01-03,1,Vente,190000.0,21.0,,LE MONCETZ,B073,51210.0,51618,Le Vézier,51,,,51618000ZK0113,,,,,,,,,,,,,0,1.0,Maison,134.0,5.0,S,sols,,,495.0,3.469919,48.812901,1417.910447761194,30.065824089629285,30-50 km
2014-538827,2014-01-15,1,Vente,120000.0,105.0,,AV JEAN JAURES,1230,51200.0,51230,Épernay,51,,,51230000BL0064,,,,,,,,,,,,,0,1.0,Maison,45.0,3.0,S,sols,,,158.0,3.945988,49.048066,2666.6666666666665,46.58362393969683,30-50 km
2014-538831,2014-01-10,1,Vente,103500.0,12.0,,RUE DU MARECHAL DE LATTRE,0200,51150.0,51434,Plivot,51,,,51434000AC0135,,,,,,,,,,,,,0,1.0,Maison,124.0,4.0,S,sols,,,283.0,4.068971,49.017917,834.6774193548387,46.59371623800568,30-50 km
2014-538832,2014-01-14,1,Vente,44100.0,29.0,,RUE DES BERCEAUX,0180,51200.0,51230,Épernay,51,,,51230000BI0660,,,16,36.93,7,,9,,,,,,3,2.0,Appartement,37.0,3.0,,,,,,3.954621,49.042104,1191.8918918918919,46.10698490470601,30-50 km
2014-538835,2014-01-17,1,Vente,120000.0,23.0,,RUE DES BERGERS,0060,51530.0,51153,Chouilly,51,,,51153000AC0583,,,,,,,,,,,,,0,1.0,Maison,45.0,2.0,S,sols,,,124.0,4.013603,49.024552,2666.6666666666665,45.62264374712597,30-50 km
2014-538841,2014-01-09,1,Vente,100000.0,7.0,,GROUPE CAZOTTE,0041,51530.0,51431,Pierry,51,,,514310000B0637,,,,,,,,,,,,,0,1.0,Maison,70.0,4.0,S,sols,,,608.0,3.942907,49.022051,1428.5714285714287,43.7296101250559,30-50 km
2014-538850,2014-01-09,1,Vente,145000.0,33.0,,RUE DE DORSTEN,0264,51700.0,51217,Dormans,51,,,51217000AE0307,,,,,,,,,,,,,0,1.0,Maison,69.0,4.0,S,sols,,,607.0,3.651007,49.07903,2101.449275362319,49.56352852124543,30-50 km
2014-538851,2014-01-28,1,Vente,160000.0,15.0,,RUE DES BEAULIEUX,0030,51210.0,51380,Montmirail,51,,,51380000AV0100,,,,,,,,,,,,,0,1.0,Maison,66.0,3.0,S,sols,,,2928.0,3.526124,48.880942,2424.242424242424,32.73438055780505,30-50 km
2014-538851,2014-01-28,1,Vente,160000.0,15.0,,RUE DES BEAULIEUX,0030,51210.0,51380,Montmirail,51,,,51380000AV0100,,,,,,,,,,,,,0,1.0,Maison,42.0,2.0,S,sols,,,2928.0,3.526124,48.880942,3809.5238095238096,32.73438055780505,30-50 km
2014-538851,2014-01-28,1,Vente,160000.0,15.0,,RUE DES BEAULIEUX,0030,51210.0,51380,Montmirail,51,,,51380000AV0100,,,,,,,,,,,,,0,1.0,Maison,42.0,2.0,S,sols,,,669.0,3.526124,48.880942,3809.5238095238096,32.73438055780505,30-50 km
2014-538851,2014-01-28,1,Vente,160000.0,15.0,,RUE DES BEAULIEUX,0030,51210.0,51380,Montmirail,51,,,51380000AV0100,,,,,,,,,,,,,0,1.0,Maison,66.0,3.0,S,sols,,,669.0,3.526124,48.880942,2424.242424242424,32.73438055780505,30-50 km
2014-538853,2014-01-21,1,Vente,60000.0,35.0,,RUE HENRY DUNANT,1114,51200.0,51230,Épernay,51,,,51230000BK0686,,,3,,,,,,,,,,1,2.0,Appartement,33.0,2.0,,,,,,3.952853,49.049058,1818.1818181818182,46.818730469874666,30-50 km
2014-538854,2014-01-21,1,Vente,50000.0,71.0,,GR GRANDE RUE,0005,51270.0,51238,Étoges,51,,,51238000AL0126,,,,,,,,,,,,,0,1.0,Maison,72.0,3.0,S,sols,,,137.0,3.857016,48.879725,694.4444444444445,26.875817988724297,20-30 km
2014-538855,2014-01-14,1,Vente,104147.16,,,QRT MARGUERITTE,B134,51200.0,51230,Épernay,51,,,51230000BD0199,,,4,,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,3.956545,49.026888,4733.961818181819,44.51806224209719,30-50 km
2014-538859,2014-01-08,1,Vente,92000.0,14.0,,RUE DE LA LIBERTE,0030,51120.0,51458,Reuves,51,,,514580000Y0433,,,,,,,,,,,,,0,1.0,Maison,75.0,3.0,S,sols,,,1147.0,3.803715,48.793355,1226.6666666666667,16.82014286403854,10-20 km
2014-538869,2014-01-30,1,Vente,70000.0,29.0,,PL FREROT,0480,51210.0,51380,Montmirail,51,,,51380000BD0330,,,,,,,,,,,,,0,1.0,Maison,103.0,3.0,J,jardins,POTAG,Jardin potager,479.0,3.534637,48.870144,679.6116504854369,31.396470668866623,30-50 km
2014-538869,2014-01-30,1,Vente,70000.0,29.0,,PL FREROT,0480,51210.0,51380,Montmirail,51,,,51380000BD0330,,,,,,,,,,,,,0,1.0,Maison,103.0,3.0,S,sols,,,136.0,3.534637,48.870144,679.6116504854369,31.396470668866623,30-50 km
2014-538872,2014-01-07,1,Vente,180100.0,2.0,,AV PAUL CHANDON,1750,51200.0,51230,Épernay,51,,,51230000BO0757,,,70,100.88,,,,,,,,,1,2.0,Appartement,107.0,3.0,,,,,,3.952981,49.040638,1683.177570093458,45.91786757537502,30-50 km
2014-538873,2014-01-21,1,Vente,260000.0,30.0,,RUE JEAN JACQUES ROUSSEAU,1227,51200.0,51230,Épernay,51,,,512300000I0108,,,,,,,,,,,,,0,2.0,Appartement,32.0,2.0,S,sols,,,176.0,3.968021,49.045815,8125.0,46.774283543708115,30-50 km
2014-538873,2014-01-21,1,Vente,260000.0,30.0,,RUE JEAN JACQUES ROUSSEAU,1227,51200.0,51230,Épernay,51,,,512300000I0108,,,,,,,,,,,,,0,2.0,Appartement,34.0,3.0,S,sols,,,176.0,3.968021,49.045815,7647.058823529412,46.774283543708115,30-50 km
2014-538873,2014-01-21,1,Vente,260000.0,30.0,,RUE JEAN JACQUES ROUSSEAU,1227,51200.0,51230,Épernay,51,,,512300000I0108,,,,,,,,,,,,,0,2.0,Appartement,50.0,2.0,S,sols,,,176.0,3.968021,49.045815,5200.0,46.774283543708115,30-50 km
2014-538873,2014-01-21,1,Vente,260000.0,30.0,,RUE JEAN JACQUES ROUSSEAU,1227,51200.0,51230,Épernay,51,,,512300000I0108,,,,,,,,,,,,,0,2.0,Appartement,37.0,2.0,S,sols,,,176.0,3.968021,49.045815,7027.027027027027,46.774283543708115,30-50 km
2014-538873,2014-01-21,1,Vente,260000.0,30.0,,RUE JEAN JACQUES ROUSSEAU,1227,51200.0,51230,Épernay,51,,,512300000I0108,,,,,,,,,,,,,0,2.0,Appartement,32.0,2.0,S,sols,,,176.0,3.968021,49.045815,8125.0,46.774283543708115,30-50 km
2014-538873,2014-01-21,1,Vente,260000.0,30.0,,RUE JEAN JACQUES ROUSSEAU,1227,51200.0,51230,Épernay,51,,,512300000I0108,,,,,,,,,,,,,0,2.0,Appartement,50.0,2.0,S,sols,,,176.0,3.968021,49.045815,5200.0,46.774283543708115,30-50 km
2014-538876,2014-01-03,1,Vente,107500.0,14.0,,RUE JEAN BARNIER,1218,51200.0,51230,Épernay,51,,,512300000I0492,,,,,,,,,,,,,0,1.0,Maison,52.0,3.0,S,sols,,,287.0,3.97221,49.046449,2067.3076923076924,46.929916684644354,30-50 km
2014-538877,2014-01-25,1,Vente,175000.0,54.0,,RUE DES BARRES,0030,51120.0,51542,Soizy-aux-Bois,51,,,51542000AA0011,,,,,,,,,,,,,0,1.0,Maison,172.0,6.0,S,sols,,,617.0,3.725101,48.812964,1017.4418604651163,19.499554095825992,10-20 km
2014-538882,2014-01-31,1,Vente,18000.0,7.0,,PL SAINT PIERRE,0170,51270.0,51416,Orbais-l'Abbaye,51,,,51416000AC0007,,,,,,,,,,,,,0,1.0,Maison,28.0,1.0,S,sols,,,180.0,3.6967,48.950375,642.8571428571429,34.8775674585258,30-50 km
2014-538883,2014-01-24,1,Vente,68000.0,21.0,,RUE FRANCOIS BONAL,0884,51200.0,51230,Épernay,51,,,51230000BD0257,,,210,,89,45.99,,,,,,,2,2.0,Appartement,45.0,2.0,,,,,,3.953519,49.028648,1511.111111111111,44.64471350215045,30-50 km
2014-538884,2014-01-24,1,Vente,105000.0,1.0,,RUE DU FORT,0110,51190.0,51612,Blancs-Coteaux,51,51411.0,Oger,51612411AI0071,51411000AI0071,,,,,,,,,,,,0,1.0,Maison,65.0,3.0,S,sols,,,269.0,4.009057,48.959189,1615.3846153846155,38.80657379202644,30-50 km
2014-538885,2014-01-25,1,Vente,280000.0,38.0,,AV DU MARECHAL JOFFRE,1502,51200.0,51230,Épernay,51,,,51230000AE0002,,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,S,sols,,,632.0,3.955854,49.053637,3500.0,47.36761405818964,30-50 km
2014-538887,2014-01-24,1,Vente,127650.0,3.0,,RUE LOCHET,1380,51200.0,51230,Épernay,51,,,51230000BH0372,,,12,82.48,77,,,,,,,,2,2.0,Appartement,78.0,5.0,,,,,,3.959985,49.040757,1636.5384615384614,46.06950085565569,30-50 km
2014-538889,2014-01-30,1,Vente,124000.0,125.0,,RUE L HOPITAL AUBAN MOET,1120,51200.0,51230,Épernay,51,,,51230000BE1069,,,11,69.43,32,,,,,,,,2,2.0,Appartement,70.0,3.0,,,,,,3.95367,49.033586,1771.4285714285713,45.17601761138784,30-50 km
2014-538890,2014-01-31,1,Vente,175000.0,8.0,,RUE DE MONTLEAN,0700,51210.0,51380,Montmirail,51,,,51380000AZ0037,,,,,,,,,,,,,0,1.0,Maison,113.0,6.0,S,sols,,,787.0,3.54266,48.869915,1548.6725663716813,31.030457668875943,30-50 km
2014-538894,2014-01-31,1,Vente,85000.0,29.0,B,RUE DES LOMBARDS,0210,51190.0,51367,Le Mesnil-sur-Oger,51,,,51367000AD0597,,,,,,,,,,,,,0,1.0,Maison,70.0,2.0,S,sols,,,70.0,4.017731,48.944134,1214.2857142857142,37.57776739491543,30-50 km
2014-538897,2014-01-10,1,Vente,137900.0,18.0,,ALL DU CUBRY,0050,51530.0,51431,Pierry,51,,,514310000B1401,,,,,,,,,,,,,0,1.0,Maison,92.0,4.0,S,sols,,,385.0,3.936581,49.016576,1498.9130434782608,43.02162275001964,30-50 km
2014-538898,2014-01-31,1,Vente,182000.0,4.0,,RUE DE LA PRAIRIE,0840,51210.0,51380,Montmirail,51,,,51380000BD0382,,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,S,sols,,,630.0,3.534221,48.871572,2275.0,31.54252956778455,30-50 km
2014-538901,2014-02-01,1,Vente,95000.0,23.0,,RUE DES MOULINS,0065,51270.0,51163,Congy,51,,,51163000AL0266,,,,,,,,,,,,,0,1.0,Maison,87.0,5.0,S,sols,,,379.0,3.830257,48.860268,1091.9540229885058,24.423440229585815,20-30 km
2014-538902,2014-01-25,1,Vente,140000.0,9.0,,RUE MARCEL PAUL,1462,51200.0,51230,Épernay,51,,,51230000AH0027,,,,,,,,,,,,,0,1.0,Maison,111.0,7.0,S,sols,,,262.0,3.961266,49.049717,1261.2612612612613,47.05337817283131,30-50 km
2014-538904,2014-01-31,1,Vente,160000.0,39.0,,ALL FRANCIS POULENC,0883,51200.0,51230,Épernay,51,,,51230000AV0407,,,,,,,,,,,,,0,1.0,Maison,93.0,5.0,S,sols,,,132.0,3.96431,49.030386,1720.4301075268818,45.05279726855004,30-50 km
2014-538920,2014-01-29,1,Vente,119350.0,37.0,,RUE DES PAVEMENTS,1780,51200.0,51230,Épernay,51,,,51230000BE0252,,,,,,,,,,,,,0,1.0,Maison,61.0,3.0,S,sols,,,127.0,3.957648,49.036475,1956.5573770491803,45.56463296209946,30-50 km
